"User ID","Gender","Age","EstimatedSalary","Purchased"
"1958304","Male","32","129000","1"
"8471965","Female","59","34000","1"
"6314872","Male","24","50000","0"
"5083627","Female","24","79000","1"
"2946513","Female","23","104000","1"
"7542098","Male","22","29000","1"
"6813574","Female","31","47000","1"
"4609287","Female","25","88000","1"
"9253714","Male","24","71000","0"
"3184562","Female","20","26000","0"
"6742193","Male","33","46000","0"
"8506732","Female","32","83000","1"
"5078392","Male","34","73000","1"
"6923845","Male","18","104000","0"
"4132789","Female","22","29000","1"
"3582946","Female","28","47000","0"
"7819052","Male","26","88000","1"
"9261345","Male","30","71000","0"
"6428571","Female","39","26000","1"
"5397124","Male","33","46000","0"
"1746392","Female","45","83000","0"
"2851073","Male","46","73000","1"
"7604953","Male","19","19000","0"
"6821345","Male","35","20000","0"
"9146738","Female","26","43000","0"
"5390718","Female","27","57000","0"
"4637821","Male","19","76000","0"
"8952143","Male","27","58000","0"
"3170652","Female","27","84000","0"
"6457328","Female","32","150000","1"
"7801265","Male","25","33000","0"
"5462381","Female","35","65000","0"
"2795064","Female","26","80000","0"
"8234517","Female","26","52000","0"
"6183975","Male","20","86000","0"
"4718265","Male","32","18000","0"
"3059748","Male","18","82000","0"
"2896417","Male","29","80000","0"
"8150234","Male","47","25000","1"
"7605983","Male","45","26000","1"
"3421569","Male","46","28000","1"
"5187342","Female","48","29000","1"
"6971582","Male","45","22000","1"
"8346102","Female","47","49000","1"
"4509782","Male","48","41000","1"
"2635147","Female","45","22000","1"
"9806245","Male","46","23000","1"
"3172854","Male","47","20000","1"
"4956037","Male","49","28000","1"
"7148652","Female","47","30000","1"
"6283014","Male","29","43000","0"
"8597241","Male","31","18000","0"
"4729385","Male","31","74000","0"
"5047621","Female","27","137000","1"
"3891572","Female","21","16000","0"
"2650341","Female","28","44000","0"
"6317489","Male","27","90000","0"
"5973812","Male","35","27000","0"
"8412653","Female","33","28000","0"
"4802395","Male","30","49000","0"
"3654819","Female","26","72000","0"
"7268931","Female","27","31000","0"
"5496320","Female","27","17000","0"
"8130742","Female","33","51000","0"
"4075921","Male","35","108000","0"
"6187543","Male","30","15000","0"
"9462103","Female","28","84000","0"
"2538791","Male","23","20000","0"
"5813649","Male","25","79000","0"
"7321895","Female","27","54000","0"
"4690321","Male","30","135000","1"
"5084679","Female","31","89000","0"
"6158723","Female","24","32000","0"
"8349567","Female","18","44000","0"
"7024831","Female","29","83000","0"
"3582791","Female","35","23000","0"
"9162458","Female","27","58000","0"
"6942105","Female","24","55000","0"
"5134682","Female","23","48000","0"
"8271354","Male","28","79000","0"
"9052167","Male","22","18000","0"
"2365871","Female","32","117000","0"
"4678235","Male","27","20000","0"
"6581492","Male","25","87000","0"
"5947683","Female","23","66000","0"
"3719058","Male","32","120000","1"
"8496372","Female","59","83000","0"
"5023148","Male","24","58000","0"
"7601923","Male","24","19000","0"
"9354716","Female","23","82000","0"
"6842579","Female","22","63000","0"
"3189064","Female","31","68000","0"
"4257683","Male","25","80000","0"
"5934827","Female","24","27000","0"
"8170652","Female","20","23000","0"
"6391582","Female","33","113000","0"
"7342091","Male","32","18000","0"
"5843169","Male","34","112000","1"
"4719253","Male","18","52000","0"
"8207431","Female","22","27000","0"
"5692834","Female","28","87000","0"
"4021568","Female","26","17000","0"
"1975832","Male","30","80000","0"
"8512640","Male","39","42000","0"
"6478903","Male","20","49000","0"
"5283179","Male","35","88000","0"
"3629451","Female","30","62000","0"
"1945783","Female","31","118000","1"
"5108762","Male","24","55000","0"
"9384215","Female","28","85000","0"
"6729051","Male","26","81000","0"
"1852749","Male","35","50000","0"
"7953146","Male","22","81000","0"
"4067852","Female","30","116000","0"
"1896537","Male","26","15000","0"
"8512073","Female","29","28000","0"
"5398246","Female","29","83000","0"
"7245168","Female","35","44000","0"
"3678519","Female","35","25000","0"
"5109842","Male","28","123000","1"
"2683951","Male","35","73000","0"
"9371425","Female","28","37000","0"
"6432871","Male","27","88000","0"
"7581942","Male","28","59000","0"
"5013468","Female","32","86000","0"
"8260537","Female","33","149000","1"
"2958174","Female","19","21000","0"
"1346528","Male","21","72000","0"
"8793214","Female","26","35000","0"
"4657801","Male","27","89000","0"
"6132485","Male","26","86000","0"
"5984312","Female","38","80000","0"
"7320965","Female","39","71000","0"
"2875146","Female","37","71000","0"
"5418623","Male","38","61000","0"
"9062375","Male","37","55000","0"
"4582916","Male","42","80000","0"
"7038152","Male","40","57000","0"
"3265487","Male","35","75000","0"
"1749832","Male","36","52000","0"
"2593718","Male","40","59000","0"
"8436251","Male","41","59000","0"
"5078123","Female","36","75000","0"
"6823541","Male","37","72000","0"
"9360418","Female","40","75000","0"
"4158932","Male","35","53000","0"
"5703249","Female","41","51000","0"
"2197385","Female","39","61000","0"
"6815023","Male","42","65000","0"
"3956178","Male","26","32000","0"
"8250347","Male","30","17000","0"
"1078364","Female","26","84000","0"
"5439817","Male","31","58000","0"
"6825143","Male","33","31000","0"
"4796521","Male","30","87000","0"
"3180764","Female","21","68000","0"
"6152493","Female","28","55000","0"
"9378042","Male","23","63000","0"
"5863124","Female","20","82000","0"
"4509812","Male","30","107000","1"
"2683951","Female","28","59000","0"
"7541328","Male","19","25000","0"
"5931784","Male","19","85000","0"
"8420563","Female","18","68000","0"
"9604731","Male","35","59000","0"
"3461895","Male","30","89000","0"
"5214306","Female","34","25000","0"
"7801594","Female","24","89000","0"
"6820371","Female","27","96000","1"
"6016234","Female","41","30000","0"
"2578943","Male","29","61000","0"
"4918273","Male","20","74000","0"
"3145698","Female","26","15000","0"
"6780231","Male","41","45000","0"
"9051624","Male","31","76000","0"
"4321897","Female","36","50000","0"
"7421569","Male","40","47000","0"
"5803624","Female","31","15000","0"
"1968473","Male","46","59000","0"
"9512864","Male","29","75000","0"
"8375142","Male","26","30000","0"
"3642705","Female","32","135000","1"
"5810392","Male","32","100000","1"
"7298513","Male","25","90000","0"
"4186237","Female","37","33000","0"
"8953021","Male","35","38000","0"
"6701425","Female","33","69000","0"
"5142398","Female","18","86000","0"
"7061384","Female","22","55000","0"
"2835904","Female","35","71000","0"
"9254718","Male","29","148000","1"
"6482137","Female","29","47000","0"
"5790312","Male","21","88000","0"
"4031528","Male","34","115000","0"
"2619873","Female","26","118000","0"
"8951234","Female","34","43000","0"
"7152834","Female","34","72000","0"
"6302581","Female","23","28000","0"
"8437692","Female","35","47000","0"
"4057182","Male","25","22000","0"
"9728561","Male","24","23000","0"
"2369148","Female","31","34000","0"
"5802764","Male","26","16000","0"
"8156324","Female","31","71000","0"
"5947813","Female","32","117000","1"
"7320498","Male","33","43000","0"
"4085721","Female","33","60000","0"
"2564318","Male","31","66000","0"
"9738052","Female","20","82000","0"
"1846723","Female","33","41000","0"
"5709168","Male","35","72000","0"
"6359182","Male","28","32000","0"
"4927851","Male","24","84000","0"
"7601438","Female","19","26000","0"
"8256371","Male","29","43000","0"
"3180594","Male","19","70000","0"
"5963184","Male","28","89000","0"
"4138526","Male","34","43000","0"
"2876194","Female","30","79000","0"
"4302198","Female","20","36000","0"
"8713652","Male","26","80000","0"
"5632978","Male","35","22000","0"
"9407512","Male","35","39000","0"
"8106542","Male","49","74000","0"
"3291847","Female","39","134000","1"
"5179384","Female","41","71000","0"
"6582497","Female","58","101000","1"
"7963142","Female","47","47000","0"
"1829507","Female","55","130000","1"
"5638471","Female","52","114000","0"
"4956078","Female","40","142000","1"
"7298146","Female","46","22000","0"
"8365921","Female","48","96000","1"
"2408673","Male","52","150000","1"
"5183496","Female","59","42000","0"
"3941257","Male","35","58000","0"
"7625183","Male","47","43000","0"
"6597243","Female","60","108000","1"
"1078324","Male","49","65000","0"
"8352194","Male","40","78000","0"
"4527361","Female","46","96000","0"
"3187459","Male","59","143000","1"
"9658372","Female","41","80000","0"
"6174023","Male","35","91000","1"
"8942513","Male","37","144000","1"
"7032184","Male","60","102000","1"
"5267341","Female","35","60000","0"
"4813267","Male","37","53000","0"
"6954712","Female","36","126000","1"
"3185624","Male","56","133000","1"
"5863174","Female","40","72000","0"
"9542013","Female","42","80000","1"
"2314865","Female","35","147000","1"
"7896521","Male","39","42000","0"
"4506132","Male","40","107000","1"
"8056342","Male","49","86000","1"
"6921347","Female","38","112000","0"
"3185942","Male","46","79000","1"
"5628734","Male","40","57000","0"
"1975634","Female","37","80000","0"
"8412956","Female","46","82000","0"
"3507812","Female","53","143000","1"
"7683421","Male","42","149000","1"
"9241508","Male","38","59000","0"
"4362518","Female","50","88000","1"
"5792843","Female","56","104000","1"
"7035618","Female","41","72000","0"
"2187496","Female","51","146000","1"
"8364512","Female","35","50000","0"
"5173894","Female","57","122000","1"
"6203581","Male","41","52000","0"
"7345612","Female","35","97000","1"
"4951783","Female","44","39000","0"
"8923147","Male","37","52000","0"
"3562814","Female","48","134000","1"
"2975438","Female","37","146000","1"
"8652914","Female","50","44000","0"
"2416783","Female","52","90000","1"
"5138247","Female","41","72000","0"
"3704821","Male","40","57000","0"
"8152094","Female","58","95000","1"
"9645813","Female","45","131000","1"
"7321458","Female","35","77000","0"
"5869314","Male","36","144000","1"
"4983175","Female","55","125000","1"
"4709853","Female","35","72000","0"
"3598741","Male","48","90000","1"
"1865342","Female","42","108000","1"
"2478193","Male","40","75000","0"
"6312478","Male","37","74000","0"
"5826104","Female","47","144000","1"
"3045982","Male","40","61000","0"
"7156342","Female","43","133000","0"
"4892617","Female","59","76000","1"
"3721459","Male","60","42000","1"
"6582194","Male","39","106000","1"
"5713948","Female","57","26000","1"
"4205837","Male","57","74000","1"
"8193426","Male","38","71000","0"
"4062918","Male","49","88000","1"
"1574938","Female","52","38000","1"
"9832471","Female","50","36000","1"
"6251743","Female","59","88000","1"
"4978315","Male","35","61000","0"
"8621543","Male","37","70000","1"
"4302578","Female","52","21000","1"
"6945813","Male","48","141000","0"
"7513924","Female","37","93000","1"
"8136472","Female","37","62000","0"
"9208435","Female","48","138000","1"
"5683291","Male","41","79000","0"
"3462891","Female","37","78000","1"
"7294813","Male","39","134000","1"
"5149637","Male","49","89000","1"
"8253714","Male","55","39000","1"
"1684732","Male","37","77000","0"
"9351482","Female","35","57000","0"
"7068123","Female","36","63000","0"
"4912753","Male","42","73000","1"
"2387164","Female","43","112000","1"
"4507921","Male","45","79000","0"
"6358291","Male","46","117000","1"
"7813645","Female","58","38000","1"
"5192783","Male","48","74000","1"
"3642178","Female","37","137000","1"
"5983142","Male","37","79000","1"
"8143276","Female","40","60000","0"
"4921785","Male","42","54000","0"
"1079384","Female","51","134000","0"
"6502741","Female","47","113000","1"
"9152348","Male","36","125000","1"
"3865172","Female","38","50000","0"
"7291853","Female","42","70000","0"
"1054723","Male","39","96000","1"
"6832549","Female","38","50000","0"
"2513948","Female","49","141000","1"
"8603172","Female","39","79000","0"
"3496712","Female","39","75000","1"
"7251894","Female","54","104000","1"
"5193476","Male","35","55000","0"
"4825136","Male","45","32000","1"
"1675932","Male","36","60000","0"
"5031824","Female","52","138000","1"
"8194765","Female","53","82000","1"
"4326158","Male","41","52000","0"
"6572341","Female","48","30000","1"
"9387152","Female","48","131000","1"
"1843652","Female","41","60000","0"
"5904178","Male","41","72000","0"
"7541263","Female","42","75000","0"
"3824516","Male","36","118000","1"
"2963814","Female","47","107000","1"
"8541397","Male","38","51000","0"
"5279613","Female","48","119000","1"
"6198432","Male","42","65000","0"
"1438257","Male","40","65000","0"
"9705842","Male","57","60000","1"
"5326148","Female","36","54000","0"
"4718296","Male","58","144000","1"
"6815042","Male","35","79000","0"
"8307159","Female","38","55000","0"
"2956841","Male","39","122000","1"
"6189574","Female","53","104000","1"
"4136287","Male","35","75000","0"
"5794312","Female","38","65000","0"
"6905173","Female","47","51000","1"
"7256438","Male","47","105000","1"
"1987253","Female","41","63000","0"
"6473012","Male","53","72000","1"
"5721834","Female","54","108000","1"
"3154762","Male","39","77000","0"
"8296134","Male","38","61000","0"
"4602583","Female","38","113000","1"
"7053412","Male","37","75000","0"
"1293845","Female","42","90000","1"
"9786213","Female","37","57000","0"
"6532187","Male","36","99000","1"
"5182743","Male","60","34000","1"
"7942356","Male","54","70000","1"
"3562891","Female","41","72000","0"
"2103874","Male","40","71000","1"
"4756183","Male","42","54000","0"
"6432175","Male","43","129000","1"
"1583427","Female","53","34000","1"
"6307854","Female","47","50000","1"
"7924631","Female","42","79000","0"
"5947831","Male","42","104000","1"
"3072415","Female","59","29000","1"
"4865127","Female","58","47000","1"
"9253481","Male","46","88000","1"
"1375842","Male","38","71000","0"
"2693451","Female","54","26000","1"
"7052438","Female","60","46000","1"
"8139256","Male","60","83000","1"
"4298157","Female","39","73000","0"
"7653982","Male","59","130000","1"
"5827134","Female","37","80000","0"
"3462158","Female","46","32000","1"
"9107482","Female","46","74000","0"
"7213685","Female","42","53000","0"
"4956213","Male","41","87000","1"
"3872561","Female","58","23000","1"
"6341298","Male","42","64000","0"
"8970152","Male","48","33000","1"
"2186357","Female","44","139000","1"
"5789214","Male","49","28000","1"
"4632875","Female","57","33000","1"
"8291456","Male","56","60000","1"
"7051832","Female","49","39000","1"
"1567483","Male","39","71000","0"
"4296158","Male","47","34000","1"
"8102453","Female","48","35000","1"
"5632914","Male","48","33000","1"
"2973581","Male","47","23000","1"
"8473612","Female","45","45000","1"
"5012398","Male","60","42000","1"
"9685143","Female","39","59000","0"
"3149872","Female","46","41000","1"
"2657481","Male","51","23000","1"
"7905132","Female","50","20000","1"
"6234187","Male","36","33000","0"
"9853172","Female","49","36000","1"
"7269134","Female","32","80000","1"
"5749813","Male","18","57000","1"
"4319826","Female","19","75000","1"
"6951342","Female","22","52000","0"
"8742591","Female","23","59000","0"
"5128473","Female","45","59000","0"
"3697254","Female","44","75000","1"
"6205734","Male","34","72000","0"
"4956173","Male","42","75000","0"
"7486123","Male","53","53000","0"
"8132459","Female","47","51000","0"
"5923174","Female","54","61000","0"
"5402891","Male","12","65000","0"
"2685931","Male","34","32000","0"
"9673512","Female","22","17000","0"
"3812459","Male","21","84000","0"
"6429813","Male","20","58000","0"
"7543698","Female","27","31000","0"
"5062398","Female","29","87000","0"
"8397142","Male","54","68000","0"
"3274851","Female","34","55000","0"
"2573164","Male","28","63000","0"
"9438152","Female","45","82000","0"
"6824135","Male","25","107000","1"
"9017453","Female","56","59000","0"
"2763158","Female","34","25000","0"
"5182473","Male","42","85000","0"
"4318975","Male","34","68000","0"
"6358214","Female","21","59000","0"
"5973184","Male","22","89000","0"
"8046512","Female","32","25000","0"
"3621948","Male","35","89000","0"
"5196374","Male","24","96000","0"
"2843561","Male","22","30000","0"
"6901437","Female","29","61000","0"
"2456183","Female","38","74000","0"
"1583974","Female","39","15000","0"
"7039521","Female","27","45000","0"
"4806513","Male","39","76000","1"
"9312548","Male","48","50000","0"
"6571924","Male","26","47000","0"
"5394218","Female","29","15000","0"
"8361742","Male","30","59000","0"
"2038751","Female","38","75000","0"
"4825193","Male","58","30000","0"
"6749815","Female","47","135000","0"
"5492138","Male","55","100000","0"
"3576142","Female","52","90000","0"
"9564713","Male","40","33000","0"
"3128465","Female","46","38000","0"
"8415297","Male","48","69000","1"
"6072485","Female","52","86000","0"
"2386951","Male","59","55000","0"
"5138427","Male","35","71000","0"
"7965142","Female","47","148000","0"
"2957831","Male","60","47000","0"
"1348562","Female","49","88000","0"
"8793124","Male","40","115000","0"
"4657081","Female","58","118000","0"
"6132845","Male","47","43000","0"
"5984371","Female","55","72000","1"
"7320654","Male","52","28000","0"
"2875614","Female","40","47000","0"
"5418236","Male","46","22000","0"
"9062753","Female","48","23000","0"
"4582196","Male","52","34000","0"
"7031852","Female","59","16000","0"
"3265478","Male","35","71000","0"
"1749823","Female","47","117000","0"
"2593178","Male","60","43000","0"
"8436521","Female","49","60000","0"
"5078213","Male","40","66000","0"
"6823451","Female","58","82000","1"
"9360481","Male","47","41000","0"
"4158329","Male","55","72000","0"
"5703412","Male","52","32000","0"
"2194876","Female","40","84000","0"
"6815203","Male","46","26000","0"
"3956178","Female","48","43000","1"
"8250346","Male","52","70000","0"
"1078346","Male","59","89000","0"
"5439817","Female","35","43000","0"
"6825143","Female","47","79000","0"
"4796521","Male","60","36000","0"
"3180764","Female","49","80000","0"
"6152493","Male","40","22000","0"
"9378042","Female","19","39000","0"
"5863124","Male","35","74000","0"
"4509812","Female","26","134000","0"
"2683951","Male","27","71000","0"
"7541328","Female","19","101000","0"
"5931784","Male","27","47000","0"
"8420563","Female","27","130000","0"
"9604731","Male","32","114000","0"
"3461895","Female","25","142000","0"
"5214306","Male","35","22000","0"
"7801594","Male","26","96000","0"
"6820371","Male","26","150000","0"
"6016234","Female","20","42000","0"
"2578943","Female","32","58000","0"
"4918273","Female","18","43000","0"
"3145698","Female","29","108000","0"
"6780231","Female","47","65000","0"
"9051624","Male","45","78000","0"
"4321897","Male","46","96000","0"
"7421569","Male","48","143000","0"
"5803624","Male","45","80000","0"
"1968473","Male","47","91000","0"
"9512864","Male","48","144000","0"
"8375142","Female","45","102000","0"
"3642705","Female","46","60000","0"
"5810392","Female","47","53000","0"
"7298513","Male","49","126000","1"
"4186237","Female","47","133000","0"
"8953021","Male","29","72000","0"
"6701425","Female","31","80000","0"
"5142398","Male","31","147000","0"
"7061384","Female","27","42000","0"
"2835904","Male","21","107000","0"
"9254718","Female","28","86000","0"
"6482137","Male","27","112000","0"
"5790312","Female","35","79000","1"
"4031528","Male","33","57000","0"
"2619873","Female","30","80000","0"
"8951234","Male","26","82000","0"
"7152834","Female","27","143000","0"
"6302581","Male","27","149000","0"
"8437692","Female","33","59000","0"
"4057182","Male","35","88000","0"
"9728561","Male","30","104000","0"
"2369148","Female","28","72000","0"
"5802764","Male","23","146000","0"
"8156324","Female","25","21000","0"
"5947813","Male","27","141000","0"
"7320498","Female","30","93000","1"
"4085721","Male","31","62000","1"
"2564318","Female","24","138000","0"
"9738052","Male","18","79000","0"
"1846723","Male","29","78000","0"
"5709168","Female","35","134000","0"
"6359182","Male","27","89000","0"
"4927851","Male","24","39000","0"
"7601438","Female","23","77000","0"
"8256371","Male","28","57000","1"
"3180594","Male","22","63000","0"
"5963184","Female","32","73000","0"
"4138526","Male","27","112000","0"
"2876194","Male","25","79000","0"
"4302198","Female","23","117000","0"
"8713652","Male","32","38000","0"
"5632978","Female","59","74000","0"
"9407512","Male","24","137000","0"
"8106542","Male","24","79000","0"
"3291847","Female","23","60000","0"
"5179384","Male","22","54000","0"
"6582497","Male","31","134000","0"
"7963142","Female","25","113000","0"
"1829507","Male","24","125000","1"
"5638471","Male","20","50000","0"
"4956078","Female","33","70000","0"
"7298146","Male","32","96000","0"
"8365921","Male","34","50000","0"
"2408673","Female","18","141000","0"
"5183496","Male","22","79000","0"
"3941257","Female","28","75000","0"
"7625183","Male","26","104000","0"
"6597243","Male","30","55000","0"
"1078324","Female","39","32000","0"
"8352194","Male","47","60000","0"
"4527361","Male","45","138000","0"
"3187459","Female","46","82000","0"
"9658372","Male","48","52000","0"
"6174023","Male","45","30000","0"
"8942513","Female","47","131000","0"
"7032184","Male","48","60000","0"
"5267341","Male","45","72000","0"
"4813267","Female","46","75000","0"
"6954712","Male","47","118000","1"
"3185624","Male","49","107000","0"
"5863174","Female","47","51000","1"
"9542013","Male","29","119000","0"
"2314865","Male","31","65000","1"
"7896521","Female","31","65000","0"
"4506132","Male","27","60000","1"
"8056342","Female","21","54000","0"
"6921347","Male","28","144000","1"
"3185942","Male","27","79000","1"
"5628734","Female","35","55000","0"
"1975634","Female","33","122000","0"
"8412956","Male","30","104000","0"
"3507812","Female","26","75000","1"
"7683421","Male","27","65000","0"
"9241508","Female","27","51000","0"
"4362518","Male","33","105000","0"
"5792843","Female","35","63000","1"
"7035618","Male","30","72000","0"
"2187496","Female","28","108000","1"
"8364512","Male","23","77000","1"
"5173894","Female","25","61000","1"
"6203581","Male","27","113000","0"
"7345612","Female","30","75000","0"
"4951783","Male","31","90000","1"
"8923147","Female","24","57000","1"
"3562814","Male","18","99000","0"
"2975438","Female","29","34000","1"
"8652914","Male","35","70000","1"
"2416783","Female","27","72000","0"
"5138247","Male","24","71000","1"
"3704821","Female","23","54000","1"
"8152094","Male","28","129000","0"
"9645813","Female","22","34000","1"
"7321458","Male","32","50000","0"
"5869314","Female","27","79000","0"
"4983175","Male","25","104000","0"
"4709853","Female","23","29000","1"
"3598741","Male","32","47000","1"
"1865342","Female","59","88000","0"
"2478193","Male","24","71000","1"
"6312478","Female","24","26000","1"
"5826104","Male","23","46000","0"
"3045982","Female","22","83000","1"
"7156342","Male","31","73000","0"
"4892617","Female","25","130000","1"
"3721459","Male","24","80000","0"
"6582194","Female","20","32000","1"
"5713948","Male","33","74000","0"
"4205837","Female","32","53000","0"
"8193426","Male","34","87000","1"
"4062918","Female","18","23000","1"
"1574938","Male","22","64000","0"
"9832471","Female","28","33000","1"
"6251743","Male","26","139000","0"
"4978315","Male","30","28000","0"
"8621543","Female","39","33000","1"
"4302578","Male","47","60000","1"
"6945813","Female","45","39000","0"
"7513924","Male","46","71000","1"
"8136472","Female","48","34000","1"
"9208435","Male","45","35000","0"
"5683291","Female","47","33000","1"
"3462891","Male","48","23000","1"
"7294813","Female","45","45000","1"
"5149637","Male","46","42000","1"
"8253714","Female","47","59000","1"
"1684732","Male","49","41000","0"
"9351482","Female","47","23000","0"
"7068123","Male","29","20000","0"
"4912753","Female","31","33000","1"
"2387164","Male","31","36000","0"
"4507921","Female","27","80000","0"
"6358291","Male","21","57000","0"
"7813645","Female","28","75000","0"
"5192783","Male","27","52000","0"
"3642178","Female","35","59000","0"
"5983142","Male","33","59000","0"
"8143276","Female","30","75000","0"
"4921785","Male","26","72000","0"
"1079384","Female","27","75000","0"
"6502741","Male","27","53000","0"
"9152348","Female","33","51000","0"
"3865172","Male","35","61000","0"
"7291853","Female","30","65000","0"
"1054723","Male","28","32000","0"
"6832549","Female","23","17000","0"
"2513948","Male","25","84000","1"
"8603172","Female","27","58000","0"
"3496712","Female","30","31000","0"
"7251894","Male","31","87000","0"
"5193476","Male","24","68000","0"
"4825136","Male","18","55000","0"
"1675932","Male","29","63000","0"
"5031824","Male","35","82000","0"
"8194765","Male","27","107000","0"
"4326158","Male","24","59000","0"
"6572341","Male","23","25000","0"
"9387152","Female","28","85000","0"
"1843652","Female","22","68000","0"
"5904178","Female","32","59000","0"
"7541263","Female","27","89000","0"
"3824516","Female","25","25000","1"
"2963814","Female","23","89000","0"
"8541397","Female","32","96000","0"
"5279613","Female","59","30000","0"
"6198432","Female","24","61000","0"
"1438257","Female","24","74000","0"
"9705842","Male","23","15000","0"
"5326148","Female","22","45000","0"
"4718296","Male","31","76000","0"
"6815042","Female","25","50000","0"
"8307159","Male","24","47000","0"
"2956841","Female","20","15000","0"
"6189574","Male","33","59000","1"
"4136287","Female","32","75000","0"
"5794312","Male","34","30000","0"
"6905173","Female","18","135000","0"
"7256438","Male","22","100000","0"
"1987253","Female","28","90000","0"
"6473012","Male","26","33000","0"
"5721834","Female","30","38000","0"
"3154762","Male","39","69000","0"
"8296134","Female","47","86000","0"
"4602583","Male","45","55000","1"
"7053412","Female","46","71000","0"
"1293845","Male","48","148000","0"
"9786213","Female","45","47000","0"
"6532187","Male","47","88000","0"
"5182743","Female","48","115000","0"
"7942356","Male","45","118000","0"
"3562891","Female","46","43000","0"
"2103874","Female","47","72000","0"
"4756183","Female","49","28000","0"
"6432175","Male","47","47000","0"
"1583427","Female","29","22000","0"
"6307854","Male","31","23000","1"
"7924631","Female","31","34000","0"
"5947831","Male","27","16000","0"
"3072415","Female","21","71000","0"
"4865127","Female","28","117000","0"
"9253481","Male","27","43000","0"
"1375842","Male","35","60000","1"
"2693451","Female","33","66000","0"
"7052438","Male","30","82000","0"
"8139256","Female","26","41000","0"
"4298157","Male","27","72000","0"
"7653982","Female","27","32000","0"
"5827134","Male","33","84000","0"
"3462158","Female","35","26000","0"
"9107482","Male","30","43000","0"
"7213685","Female","28","21000","0"
"4956213","Female","23","141000","0"
"3872561","Male","25","93000","0"
"6341298","Male","27","62000","0"
"8970152","Female","30","138000","0"
"2186357","Male","31","79000","0"
"5789214","Female","24","78000","0"
"4632875","Male","18","134000","0"
"8291456","Female","29","89000","0"
"7051832","Male","35","39000","0"
"1567483","Female","27","77000","0"
"4296158","Male","24","57000","0"
"8102453","Female","23","63000","0"
"5632914","Male","28","73000","0"
"2973581","Female","22","112000","0"
"8473612","Male","32","79000","0"
"5012398","Female","27","117000","0"
"9685143","Male","25","38000","0"
"3149872","Female","23","74000","0"
"2657481","Male","32","137000","0"
"7905132","Female","59","79000","0"
"6234187","Male","24","60000","0"
"9853172","Male","24","54000","0"
"7269134","Female","23","134000","0"
"5749813","Female","22","113000","0"
"4319826","Male","31","125000","1"
"6951342","Male","25","50000","0"
"8742591","Female","24","70000","0"
"5128473","Male","20","96000","0"
"3697254","Male","33","50000","0"
"6205734","Female","32","141000","0"
"4956173","Female","34","79000","0"
"7486123","Male","18","75000","0"
"8132459","Male","22","104000","0"
"5923174","Female","28","55000","1"
"5402891","Male","26","32000","0"
"2685931","Male","30","60000","0"
"9673512","Male","39","138000","0"
"3812459","Female","47","82000","0"
"6429813","Female","45","52000","0"
"7543698","Male","46","30000","0"
"5062398","Female","48","131000","0"
"8397142","Male","45","60000","0"
"3274851","Female","47","72000","0"
"2573164","Male","48","75000","0"
"9438152","Female","45","118000","0"
"6824135","Female","46","107000","0"
"9017453","Female","47","51000","1"
"2763158","Male","49","119000","1"
"5182473","Male","47","65000","0"
"4318975","Female","29","65000","0"
"6358214","Male","31","60000","0"
"5973184","Female","31","54000","0"
"8046512","Male","27","144000","0"
"3621948","Female","21","79000","0"
"5196374","Male","28","55000","0"
"2843561","Female","27","122000","1"
"6901437","Male","35","104000","0"
"2456183","Female","33","75000","0"
"1583974","Female","30","65000","0"
"7039521","Female","26","51000","0"
"4806513","Male","27","105000","0"
"9312548","Male","27","63000","0"
"6571924","Female","33","72000","0"
"5394218","Male","35","108000","0"
"8361742","Female","30","77000","0"
"2038751","Male","28","61000","0"
"4825193","Female","23","113000","0"
"6749815","Male","25","75000","0"
"5492138","Male","27","90000","0"
"3576142","Female","30","57000","1"
"9564713","Male","31","99000","0"
"3128465","Female","24","34000","0"
"8415297","Male","18","70000","0"
"6072485","Female","29","72000","0"
"2386951","Male","35","71000","0"
"5138427","Female","27","54000","0"
"7965142","Male","24","129000","0"
"2957831","Female","23","34000","0"
"1348562","Male","28","50000","0"
"8793124","Female","22","79000","0"
"4657081","Male","32","104000","0"
"6132845","Female","27","29000","0"
"5984371","Female","25","47000","0"
"7320654","Male","23","88000","0"
"2875614","Female","32","71000","0"
"5418236","Male","59","26000","0"
"9062753","Female","24","46000","0"
"4582196","Male","24","83000","0"
"7031852","Male","23","73000","0"
"3265478","Female","22","130000","1"
"1749823","Male","31","80000","0"
"2593178","Female","25","32000","1"
"8436521","Male","24","74000","0"
"5078213","Female","20","53000","1"
"6823451","Male","33","87000","0"
"9360481","Female","32","23000","1"
"4158329","Male","34","64000","0"
"5703412","Female","18","33000","1"
"2194876","Male","22","139000","1"
"6815203","Female","28","28000","0"
"3956178","Male","26","33000","0"
"8250346","Female","30","60000","0"
"1078346","Male","39","39000","1"
"5439817","Female","47","71000","0"
"6825143","Male","45","34000","0"
"4796521","Male","46","35000","0"
"3180764","Male","48","33000","1"
"6152493","Female","45","23000","0"
"9378042","Female","47","45000","1"
"5863124","Male","48","42000","1"
"4509812","Female","45","59000","1"
"2683951","Male","46","41000","0"
"7541328","Female","47","23000","0"
"5931784","Male","49","20000","1"
"8420563","Female","47","33000","1"
"9604731","Male","29","36000","0"
"3461895","Female","31","80000","1"
"5214306","Male","31","57000","1"
"7801594","Female","27","75000","0"
"6820371","Male","21","52000","1"
"6016234","Female","28","59000","1"
"2578943","Male","27","59000","0"
